elapsed_s,pid,raw,bytes
28.846,2210B9,"6210B915",0x15(21)
29.703,2210A8,"6210A800",0x00(0)
29.750,2210B0,"6210B027",0x27(39)
29.805,2210B9,"6210B917",0x17(23)
30.922,2210A8,"6210A841",0x41(65)
30.969,2210B0,"6210B09C",0x9C(156)
31.025,2210B9,"6210B915",0x15(21)
31.083,2210B1,"6210B102",0x02(2)
31.143,2210C1,"6210C11F",0x1F(31)
31.199,2210B4,"6210B444",0x44(68)
32.013,2210A8,"6210A800",0x00(0)
32.069,2210B0,"6210B09E",0x9E(158)
32.130,2210B9,"6210B916",0x16(22)
32.913,2210D2,"6210D26C",0x6C(108)
32.974,221093,"62109304",0x04(4)
33.031,221095,"62109520",0x20(32)
33.898,2210A8,"6210A800",0x00(0)
33.958,2210B0,"6210B09E",0x9E(158)
34.059,2210B9,"6210B914",0x14(20)
35.223,2210A8,"?",ERR
35.235,2210B0,"6210A841STOPPED",ERR
35.240,2210B9,"",ERR
35.500,2210B1,"6210B100",0x00(0)
35.553,2210C1,"6210C132",0x32(50)
35.607,2210B4,"6210B438",0x38(56)
36.602,2210A8,"6210A800",0x00(0)
36.657,2210B0,"6210B027",0x27(39)
36.717,2210B9,"6210B916",0x16(22)
37.278,2210D2,"6210D26C",0x6C(108)
37.338,221093,"62109304",0x04(4)
37.395,221095,"62109520",0x20(32)
38.496,2210A8,"6210A800",0x00(0)
38.559,2210B0,"6210B09B",0x9B(155)
38.618,2210B9,"6210B915",0x15(21)
39.439,2210A8,"6210A842",0x42(66)
39.492,2210B0,"6210B09E",0x9E(158)
39.544,2210B9,"6210B916",0x16(22)
40.168,2210B1,"6210B100",0x00(0)
40.226,2210C1,"6210C12D",0x2D(45)
40.284,2210B4,"6210B430",0x30(48)
40.899,2210A8,"6210A842",0x42(66)
40.953,2210B0,"6210B09E",0x9E(158)
41.009,2210B9,"6210B915",0x15(21)
41.941,2210D2,"6210D26C",0x6C(108)
42.361,221093,"62109304",0x04(4)
42.590,221095,"62109520",0x20(32)
43.290,2210A8,"6210A800",0x00(0)
43.347,2210B0,"6210B09E",0x9E(158)
43.552,2210B9,"6210B915",0x15(21)
44.493,2210A8,"6210A800",0x00(0)
44.551,2210B0,"6210B029",0x29(41)
44.608,2210B9,"6210B914",0x14(20)
45.672,2210A8,"6210A800",0x00(0)
45.727,2210B0,"6210B027",0x27(39)
45.786,2210B9,"6210B915",0x15(21)
45.832,2210B1,"6210B100",0x00(0)
45.887,2210C1,"6210C100",0x00(0)
45.946,2210B4,"6210B419",0x19(25)
46.711,2210A8,"6210A841",0x41(65)
46.799,2210B0,"6210B027",0x27(39)
46.863,2210B9,"6210B916",0x16(22)
47.576,2210D2,"6210D26C",0x6C(108)
47.715,221093,"62109304",0x04(4)
47.925,221095,"62109520",0x20(32)
49.461,2210A8,"6210A800",0x00(0)
49.516,2210B0,"6210B027",0x27(39)
49.573,2210B9,"6210B915",0x15(21)
50.313,2210A8,"6210A842",0x42(66)
50.367,2210B0,"6210B027",0x27(39)
50.412,2210B9,"6210B915",0x15(21)
50.627,2210B1,"6210B100",0x00(0)
50.690,2210C1,"6210C12F",0x2F(47)
50.747,2210B4,"6210B41E",0x1E(30)
51.723,2210A8,"6210A841",0x41(65)
51.791,2210B0,"6210B027",0x27(39)
51.835,2210B9,"6210B915",0x15(21)
52.329,2210D2,"6210D26C",0x6C(108)
52.377,221093,"62109304",0x04(4)
52.430,221095,"62109520",0x20(32)
53.624,2210A8,"6210A800",0x00(0)
53.826,2210B0,"6210B027",0x27(39)
53.970,2210B9,"6210B915",0x15(21)
55.159,2210A8,"6210A841",0x41(65)
55.218,2210B0,"6210B027",0x27(39)
55.272,2210B9,"6210B915",0x15(21)
55.539,2210B1,"6210B100",0x00(0)
55.596,2210C1,"6210C12F",0x2F(47)
55.653,2210B4,"6210B41E",0x1E(30)
56.233,2210A8,"6210A841",0x41(65)
56.273,2210B0,"6210B027",0x27(39)
56.323,2210B9,"6210B914",0x14(20)
57.307,2210D2,"6210D26C",0x6C(108)
57.367,221093,"62109304",0x04(4)
57.416,221095,"62109520",0x20(32)
58.064,2210A8,"6210A800",0x00(0)
58.120,2210B0,"6210B027",0x27(39)
58.177,2210B9,"6210B915",0x15(21)
59.296,2210A8,"6210A841",0x41(65)
59.362,2210B0,"6210B027",0x27(39)
59.491,2210B9,"6210B915",0x15(21)
61.118,2210A8,"6210A800",0x00(0)
61.169,2210B0,"6210B027",0x27(39)
61.225,2210B9,"6210B915",0x15(21)
61.287,2210B1,"6210B100",0x00(0)
61.343,2210C1,"6210C12F",0x2F(47)
61.401,2210B4,"6210B41E",0x1E(30)
62.490,2210A8,"6210A840",0x40(64)
62.544,2210B0,"6210B027",0x27(39)
62.593,2210B9,"6210B915",0x15(21)
63.028,2210D2,"6210D26C",0x6C(108)
63.081,221093,"62109304",0x04(4)
63.141,221095,"62109520",0x20(32)
64.290,2210A8,"6210A841",0x41(65)
64.348,2210B0,"6210B027",0x27(39)
64.411,2210B9,"6210B915",0x15(21)
65.275,2210A8,"6210A841",0x41(65)
65.423,2210B0,"6210B027",0x27(39)
65.555,2210B9,"6210B915",0x15(21)
66.404,2210B1,"6210B100",0x00(0)
66.474,2210C1,"6210C12F",0x2F(47)
66.527,2210B4,"6210B41D",0x1D(29)
67.191,2210A8,"6210A841",0x41(65)
67.296,2210B0,"6210B027",0x27(39)
67.341,2210B9,"6210B915",0x15(21)
68.189,2210D2,"6210D26C",0x6C(108)
68.235,221093,"62109304",0x04(4)
68.293,221095,"62109520",0x20(32)
68.984,2210A8,"6210A800",0x00(0)
69.032,2210B0,"6210B027",0x27(39)
69.092,2210B9,"6210B915",0x15(21)
70.186,2210A8,"6210A841",0x41(65)
70.238,2210B0,"6210B027",0x27(39)
70.296,2210B9,"6210B915",0x15(21)
70.631,2210B1,"6210B100",0x00(0)
70.681,2210C1,"6210C12F",0x2F(47)
70.737,2210B4,"6210B41D",0x1D(29)
72.078,2210A8,"OK",ERR
72.131,2210B0,"6210A841",0x41(65)
72.245,2210B9,"6210B027",0x27(39)
72.692,2210D2,"6210D26C",0x6C(108)
72.743,221093,"62109304",0x04(4)
72.795,221095,"62109520",0x20(32)
73.696,2210A8,"6210A800",0x00(0)
73.749,2210B0,"6210B027",0x27(39)
73.808,2210B9,"6210B915",0x15(21)
74.636,2210A8,"6210A800",0x00(0)
74.696,2210B0,"6210B027",0x27(39)
74.749,2210B9,"6210B915",0x15(21)
75.842,2210A8,"6210A800",0x00(0)
75.896,2210B0,"6210B027",0x27(39)
75.949,2210B9,"6210B915",0x15(21)
75.998,2210B1,"6210B100",0x00(0)
76.059,2210C1,"6210C12F",0x2F(47)
76.119,2210B4,"6210B41D",0x1D(29)
77.267,2210A8,"",ERR
77.540,2210B0,"6210A800",0x00(0)
77.616,2210B9,"6210B027",0x27(39)
78.018,2210D2,"?",ERR
78.098,221093,"NO DATA",ERR
78.169,221095,"NO DATA",ERR
79.362,2210A8,"6210A800",0x00(0)
79.413,2210B0,"6210B027",0x27(39)
79.470,2210B9,"6210B915",0x15(21)
80.253,2210A8,"6210A841",0x41(65)
80.306,2210B0,"6210B027",0x27(39)
80.357,2210B9,"6210B915",0x15(21)
80.595,2210B1,"6210B100",0x00(0)
80.648,2210C1,"6210C12F",0x2F(47)
80.701,2210B4,"6210B41E",0x1E(30)
81.703,2210A8,"6210A800",0x00(0)
81.761,2210B0,"6210B027",0x27(39)
81.823,2210B9,"6210B915",0x15(21)
82.340,2210D2,"6210D26C",0x6C(108)
82.391,221093,"62109304",0x04(4)
82.437,221095,"62109520",0x20(32)
84.110,2210A8,"6210A800",0x00(0)
84.159,2210B0,"6210B027",0x27(39)
84.213,2210B9,"6210B915",0x15(21)
85.298,2210A8,"6210A800",0x00(0)
85.349,2210B0,"6210B027",0x27(39)
85.405,2210B9,"6210B915",0x15(21)
85.727,2210B1,"6210B100",0x00(0)
85.788,2210C1,"6210C12F",0x2F(47)
85.835,2210B4,"6210B41E",0x1E(30)
86.764,2210A8,"6210A841",0x41(65)
86.815,2210B0,"6210B027",0x27(39)
86.864,2210B9,"6210B915",0x15(21)
87.510,2210D2,"6210D26C",0x6C(108)
87.569,221093,"62109304",0x04(4)
87.624,221095,"62109520",0x20(32)
88.596,2210A8,"6210A840",0x40(64)
88.648,2210B0,"6210B027",0x27(39)
88.694,2210B9,"6210B915",0x15(21)
89.632,2210A8,"?",ERR
89.683,2210B0,"6210A800",0x00(0)
89.735,2210B9,"6210B915",0x15(21)
90.865,2210A8,"6210A841",0x41(65)
90.933,2210B0,"6210B027",0x27(39)
90.991,2210B9,"6210B916",0x16(22)
91.048,2210B1,"6210B100",0x00(0)
91.108,2210C1,"6210C12F",0x2F(47)
91.165,2210B4,"6210B41D",0x1D(29)
92.333,2210A8,"6210A841",0x41(65)
92.386,2210B0,"6210B027",0x27(39)
92.433,2210B9,"6210B916",0x16(22)
92.886,2210D2,"6210D26C",0x6C(108)
92.939,221093,"62109304",0x04(4)
92.991,221095,"62109520",0x20(32)
94.141,2210A8,"6210A800",0x00(0)
94.212,2210B0,"6210B027",0x27(39)
94.272,2210B9,"6210B917",0x17(23)
95.056,2210A8,"6210A841",0x41(65)
95.103,2210B0,"6210B027",0x27(39)
95.159,2210B9,"6210B914",0x14(20)
95.376,2210B1,"6210B10B",0x0B(11)
95.444,2210C1,"6210C10B",0x0B(11)
95.490,2210B4,"6210B430",0x30(48)
96.519,2210A8,"6210A800",0x00(0)
96.582,2210B0,"6210B09C",0x9C(156)
96.637,2210B9,"6210B914",0x14(20)
97.204,2210D2,"6210D26D",0x6D(109)
97.260,221093,"62109304",0x04(4)
97.306,221095,"62109520",0x20(32)
98.342,2210A8,"6210A840",0x40(64)
98.390,2210B0,"6210B09F",0x9F(159)
98.448,2210B9,"6210B915",0x15(21)
99.294,2210A8,"6210A800",0x00(0)
99.467,2210B0,"6210B029",0x29(41)
99.660,2210B9,"6210B915",0x15(21)
100.010,2210B1,"6210B10D",0x0D(13)
100.061,2210C1,"6210C12D",0x2D(45)
100.120,2210B4,"6210B433",0x33(51)
100.744,2210A8,"6210A800",0x00(0)
100.798,2210B0,"6210B027",0x27(39)
100.847,2210B9,"6210B914",0x14(20)
101.746,2210D2,"6210D26D",0x6D(109)
101.849,221093,"62109304",0x04(4)
101.895,221095,"62109520",0x20(32)
102.490,2210A8,"6210A800",0x00(0)
102.546,2210B0,"6210B027",0x27(39)
102.607,2210B9,"6210B914",0x14(20)
103.731,2210A8,"6210A800",0x00(0)
103.794,2210B0,"6210B085",0x85(133)
103.847,2210B9,"6210B916",0x16(22)
104.721,2210A8,"6210A800",0x00(0)
104.886,2210B0,"6210B09B",0x9B(155)
105.141,2210B9,"6210B914",0x14(20)
105.201,2210B1,"6210B100",0x00(0)
105.255,2210C1,"6210C12D",0x2D(45)
105.300,2210B4,"6210B432",0x32(50)
106.110,2210A8,"6210A800",0x00(0)
106.156,2210B0,"6210B09E",0x9E(158)
106.205,2210B9,"6210B915",0x15(21)
106.665,2210D2,"6210D26D",0x6D(109)
106.720,221093,"62109304",0x04(4)
106.769,221095,"62109520",0x20(32)
107.953,2210A8,"6210A843",0x43(67)
108.014,2210B0,"6210B09E",0x9E(158)
108.070,2210B9,"6210B915",0x15(21)
109.162,2210A8,"6210A842",0x42(66)
109.217,2210B0,"6210B09E",0x9E(158)
109.273,2210B9,"6210B916",0x16(22)
109.458,2210B1,"6210B100",0x00(0)
109.526,2210C1,"6210C100",0x00(0)
109.583,2210B4,"6210B428",0x28(40)
110.269,2210A8,"6210A800",0x00(0)
110.330,2210B0,"6210B09E",0x9E(158)
110.379,2210B9,"6210B913",0x13(19)
111.250,2210D2,"6210D26D",0x6D(109)
111.312,221093,"62109304",0x04(4)
111.369,221095,"62109520",0x20(32)
112.150,2210A8,"6210A841",0x41(65)
112.205,2210B0,"6210B029",0x29(41)
112.251,2210B9,"6210B916",0x16(22)
113.359,2210A8,"6210A800",0x00(0)
113.410,2210B0,"6210B09B",0x9B(155)
113.452,2210B9,"6210B916",0x16(22)
113.764,2210B1,"6210B100",0x00(0)
113.808,2210C1,"6210C12D",0x2D(45)
113.861,2210B4,"6210B430",0x30(48)
114.703,2210A8,"OK",ERR
114.723,2210B0,"6210A841STOPPED",ERR
114.770,2210B9,"6210B915",0x15(21)
115.398,2210D2,"6210D26D",0x6D(109)
115.457,221093,"62109304",0x04(4)
115.520,221095,"62109520",0x20(32)
116.478,2210A8,"6210A800",0x00(0)
116.536,2210B0,"6210B09E",0x9E(158)
116.594,2210B9,"6210B916",0x16(22)
117.381,2210A8,"6210A800",0x00(0)
117.429,2210B0,"6210B09E",0x9E(158)
117.492,2210B9,"6210B916",0x16(22)
118.594,2210A8,"6210A800",0x00(0)
118.643,2210B0,"6210B09E",0x9E(158)
118.698,2210B9,"6210B915",0x15(21)
118.751,2210B1,"6210B100",0x00(0)
118.813,2210C1,"6210C12D",0x2D(45)
118.869,2210B4,"6210B433",0x33(51)
119.674,2210A8,"6210A800",0x00(0)
119.845,2210B0,"6210B09E",0x9E(158)
120.036,2210B9,"6210B915",0x15(21)
120.525,2210D2,"6210D26D",0x6D(109)
120.589,221093,"62109304",0x04(4)
120.644,221095,"62109520",0x20(32)
121.588,2210A8,"6210A800",0x00(0)
121.639,2210B0,"6210B09E",0x9E(158)
121.844,2210B9,"6210B915",0x15(21)
122.847,2210A8,"6210A800",0x00(0)
122.904,2210B0,"6210B09E",0x9E(158)
122.961,2210B9,"6210B915",0x15(21)
123.165,2210B1,"6210B100",0x00(0)
123.226,2210C1,"6210C100",0x00(0)
123.279,2210B4,"6210B432",0x32(50)
124.275,2210A8,"6210A800",0x00(0)
124.324,2210B0,"6210B09E",0x9E(158)
124.367,2210B9,"6210B915",0x15(21)
124.940,2210D2,"6210D26D",0x6D(109)
125.012,221093,"62109304",0x04(4)
125.066,221095,"62109520",0x20(32)
126.013,2210A8,"6210A800",0x00(0)
126.230,2210B0,"6210B02A",0x2A(42)
126.417,2210B9,"6210B916",0x16(22)
127.438,2210A8,"6210A840",0x40(64)
127.492,2210B0,"6210B02A",0x2A(42)
127.547,2210B9,"6210B914",0x14(20)
127.880,2210B1,"6210B100",0x00(0)
127.937,2210C1,"6210C13B",0x3B(59)
127.991,2210B4,"6210B421",0x21(33)
128.600,2210A8,"6210A840",0x40(64)
128.651,2210B0,"6210B027",0x27(39)
128.721,2210B9,"6210B916",0x16(22)
129.419,2210D2,"6210D26D",0x6D(109)
129.479,221093,"62109304",0x04(4)
129.535,221095,"62109520",0x20(32)
130.277,2210A8,"6210A800",0x00(0)
130.330,2210B0,"6210B027",0x27(39)
130.377,2210B9,"6210B916",0x16(22)
131.209,2210A8,"6210A841",0x41(65)
131.282,2210B0,"6210B027",0x27(39)
131.326,2210B9,"6210B915",0x15(21)
132.525,2210A8,"6210A800",0x00(0)
132.626,2210B0,"6210B027",0x27(39)
132.723,2210B9,"6210B915",0x15(21)
132.820,2210B1,"6210B100",0x00(0)
132.888,2210C1,"6210C13B",0x3B(59)
132.935,2210B4,"6210B41E",0x1E(30)
133.875,2210A8,"6210A800",0x00(0)
133.936,2210B0,"6210B027",0x27(39)
133.989,2210B9,"6210B915",0x15(21)
134.739,2210D2,"6210D26D",0x6D(109)
134.792,221093,"62109304",0x04(4)
134.843,221095,"62109520",0x20(32)
135.705,2210A8,"6210A841",0x41(65)
135.761,2210B0,"6210B027",0x27(39)
135.834,2210B9,"6210B916",0x16(22)
136.894,2210A8,"6210A800",0x00(0)
136.945,2210B0,"6210B027",0x27(39)
136.995,2210B9,"6210B914",0x14(20)
137.213,2210B1,"6210B100",0x00(0)
137.270,2210C1,"6210C13D",0x3D(61)
137.320,2210B4,"6210B41E",0x1E(30)
138.307,2210A8,"6210A800",0x00(0)
138.371,2210B0,"6210B027",0x27(39)
138.432,2210B9,"6210B915",0x15(21)
139.031,2210D2,"6210D26D",0x6D(109)
139.081,221093,"62109304",0x04(4)
139.129,221095,"62109520",0x20(32)
140.543,2210A8,"OK",ERR
140.643,2210B0,"6210A800",0x00(0)
140.694,2210B9,"6210B915",0x15(21)
141.484,2210A8,"6210A840",0x40(64)
141.554,2210B0,"6210B027",0x27(39)
141.599,2210B9,"6210B915",0x15(21)
142.221,2210B1,"6210B100",0x00(0)
142.287,2210C1,"6210C11B",0x1B(27)
142.335,2210B4,"6210B41E",0x1E(30)
142.946,2210A8,"6210A800",0x00(0)
143.002,2210B0,"6210B027",0x27(39)
143.049,2210B9,"6210B915",0x15(21)
144.076,2210D2,"6210D26D",0x6D(109)
144.139,221093,"62109304",0x04(4)
144.200,221095,"62109520",0x20(32)
144.822,2210A8,"6210A800",0x00(0)
144.875,2210B0,"6210B027",0x27(39)
144.919,2210B9,"6210B915",0x15(21)
145.823,2210A8,"6210A800",0x00(0)
145.879,2210B0,"6210B027",0x27(39)
145.937,2210B9,"6210B915",0x15(21)
146.800,2210A8,"6210A800",0x00(0)
146.985,2210B0,"6210B027",0x27(39)
147.286,2210B9,"6210B915",0x15(21)
147.347,2210B1,"6210B100",0x00(0)
147.408,2210C1,"6210C128",0x28(40)
147.462,2210B4,"6210B41E",0x1E(30)
148.329,2210A8,"6210A841",0x41(65)
148.389,2210B0,"6210B027",0x27(39)
148.453,2210B9,"6210B916",0x16(22)
149.329,2210D2,"6210D26D",0x6D(109)
149.391,221093,"62109304",0x04(4)
149.448,221095,"62109520",0x20(32)
150.317,2210A8,"6210A841",0x41(65)
150.392,2210B0,"6210B027",0x27(39)
150.470,2210B9,"6210B915",0x15(21)
152.163,2210A8,"OK",ERR
152.167,2210B0,"7F1012",ERR
152.221,2210B9,"6210B027",0x27(39)
152.439,2210B1,"6210B100",0x00(0)
152.496,2210C1,"6210C13A",0x3A(58)
152.551,2210B4,"6210B41D",0x1D(29)
153.583,2210A8,"6210A840",0x40(64)
153.629,2210B0,"6210B027",0x27(39)
153.687,2210B9,"6210B915",0x15(21)
154.278,2210D2,"6210D26E",0x6E(110)
154.365,221093,"62109304",0x04(4)
154.425,221095,"62109520",0x20(32)
155.471,2210A8,"6210A800",0x00(0)
155.532,2210B0,"6210B027",0x27(39)
155.611,2210B9,"6210B915",0x15(21)
156.736,2210A8,"6210A841",0x41(65)
156.789,2210B0,"6210B027",0x27(39)
156.866,2210B9,"6210B914",0x14(20)
157.204,2210B1,"6210B105",0x05(5)
157.255,2210C1,"6210C10C",0x0C(12)
157.313,2210B4,"6210B425",0x25(37)
157.893,2210A8,"6210A840",0x40(64)
157.951,2210B0,"6210B027",0x27(39)
158.000,2210B9,"6210B916",0x16(22)
158.984,2210D2,"6210D26E",0x6E(110)
159.031,221093,"62109304",0x04(4)
159.081,221095,"62109520",0x20(32)
159.696,2210A8,"6210A841",0x41(65)
159.748,2210B0,"6210B027",0x27(39)
159.797,2210B9,"6210B915",0x15(21)
160.830,2210A8,"6210A800",0x00(0)
160.883,2210B0,"6210B027",0x27(39)
160.939,2210B9,"6210B914",0x14(20)
161.713,2210A8,"6210A800",0x00(0)
161.771,2210B0,"6210B027",0x27(39)
161.826,2210B9,"6210B915",0x15(21)
162.042,2210B1,"6210B100",0x00(0)
162.265,2210C1,"6210C13A",0x3A(58)
162.318,2210B4,"6210B424",0x24(36)
163.063,2210A8,"6210A800",0x00(0)
163.118,2210B0,"6210B027",0x27(39)
163.165,2210B9,"6210B914",0x14(20)
163.627,2210D2,"6210D26E",0x6E(110)
163.814,221093,"62109304",0x04(4)
163.993,221095,"62109520",0x20(32)
164.932,2210A8,"6210A800",0x00(0)
164.975,2210B0,"6210B027",0x27(39)
165.035,2210B9,"6210B915",0x15(21)
166.136,2210A8,"6210A800",0x00(0)
166.207,2210B0,"6210B027",0x27(39)
166.266,2210B9,"6210B917",0x17(23)
166.486,2210B1,"6210B100",0x00(0)
166.544,2210C1,"6210C13D",0x3D(61)
166.593,2210B4,"6210B422",0x22(34)
167.318,2210A8,"6210A800",0x00(0)
167.554,2210B0,"6210B027",0x27(39)
167.708,2210B9,"6210B916",0x16(22)
168.255,2210D2,"6210D26E",0x6E(110)
168.314,221093,"62109304",0x04(4)
168.402,221095,"62109520",0x20(32)
169.138,2210A8,"6210A841",0x41(65)
169.189,2210B0,"6210B027",0x27(39)
169.234,2210B9,"6210B915",0x15(21)
170.357,2210A8,"6210A840",0x40(64)
170.423,2210B0,"6210B027",0x27(39)
170.474,2210B9,"6210B915",0x15(21)
170.765,2210B1,"6210B100",0x00(0)
170.818,2210C1,"6210C119",0x19(25)
170.882,2210B4,"6210B423",0x23(35)
172.186,2210A8,"OK",ERR
172.288,2210B0,"6210A841",0x41(65)
172.336,2210B9,"6210B027",0x27(39)
172.582,2210D2,"OK",ERR
172.609,221093,"6210D26ESTOPPED",ERR
172.627,221095,"STOPPED",ERR
173.087,2210A8,"6210A800",0x00(0)
173.158,2210B0,"6210B027",0x27(39)
173.307,2210B9,"6210B915",0x15(21)
174.299,2210A8,"6210A800",0x00(0)
174.346,2210B0,"6210B027",0x27(39)
174.394,2210B9,"6210B914",0x14(20)
175.574,2210A8,"6210A800",0x00(0)
175.628,2210B0,"6210B027",0x27(39)
175.681,2210B9,"6210B915",0x15(21)
175.728,2210B1,"6210B100",0x00(0)
175.786,2210C1,"6210C10E",0x0E(14)
175.850,2210B4,"6210B42D",0x2D(45)
176.632,2210A8,"6210A800",0x00(0)
176.685,2210B0,"6210B027",0x27(39)
176.754,2210B9,"6210B914",0x14(20)
177.470,2210D2,"6210D26E",0x6E(110)
177.521,221093,"62109304",0x04(4)
177.577,221095,"62109520",0x20(32)
178.489,2210A8,"6210A800",0x00(0)
178.547,2210B0,"6210B027",0x27(39)
178.656,2210B9,"6210B915",0x15(21)
180.027,2210A8,"6210A800",0x00(0)
180.082,2210B0,"6210B027",0x27(39)
180.140,2210B9,"6210B916",0x16(22)
180.350,2210B1,"6210B100",0x00(0)
180.403,2210C1,"6210C12F",0x2F(47)
180.462,2210B4,"6210B41D",0x1D(29)
181.465,2210A8,"6210A840",0x40(64)
181.522,2210B0,"6210B09C",0x9C(156)
181.578,2210B9,"6210B913",0x13(19)
182.127,2210D2,"6210D26E",0x6E(110)
182.174,221093,"62109304",0x04(4)
182.350,221095,"62109520",0x20(32)
183.351,2210A8,"6210A841",0x41(65)
183.402,2210B0,"6210B09E",0x9E(158)
183.451,2210B9,"6210B915",0x15(21)
184.262,2210A8,"6210A840",0x40(64)
184.321,2210B0,"6210B09E",0x9E(158)
184.523,2210B9,"6210B915",0x15(21)
184.987,2210B1,"6210B102",0x02(2)
185.050,2210C1,"6210C122",0x22(34)
185.108,2210B4,"6210B449",0x49(73)
185.704,2210A8,"6210A800",0x00(0)
185.763,2210B0,"6210B09E",0x9E(158)
185.815,2210B9,"6210B915",0x15(21)
186.758,2210D2,"6210D26F",0x6F(111)
186.814,221093,"62109304",0x04(4)
186.860,221095,"62109520",0x20(32)
187.512,2210A8,"6210A841",0x41(65)
187.604,2210B0,"6210B09E",0x9E(158)
187.657,2210B9,"6210B915",0x15(21)
188.762,2210A8,"6210A841",0x41(65)
188.820,2210B0,"6210B09E",0x9E(158)
188.912,2210B9,"6210B915",0x15(21)
189.693,2210A8,"6210A800",0x00(0)
189.923,2210B0,"6210B09E",0x9E(158)
190.099,2210B9,"6210B915",0x15(21)
190.185,2210B1,"6210B100",0x00(0)
190.235,2210C1,"6210C100",0x00(0)
190.284,2210B4,"6210B44E",0x4E(78)
191.057,2210A8,"6210A842",0x42(66)
191.104,2210B0,"6210B09F",0x9F(159)
191.159,2210B9,"6210B914",0x14(20)
191.972,2210D2,"6210D26F",0x6F(111)
192.030,221093,"62109304",0x04(4)
192.083,221095,"62109520",0x20(32)
192.951,2210A8,"6210A842",0x42(66)
192.998,2210B0,"6210B09E",0x9E(158)
193.049,2210B9,"6210B914",0x14(20)
194.187,2210A8,"6210A800",0x00(0)
194.478,2210B0,"6210B09C",0x9C(156)
194.614,2210B9,"6210B900",0x00(0)
195.058,2210B1,"6210B100",0x00(0)
